DATE,DEWP,HIDX,TEMP,WCHL
11-21T12:00:00,34.4,49.1,49.1,45.4
11-21T13:00:00,34.4,49.9,49.9,46.4
11-21T14:00:00,34.2,50.3,50.3,47.0
11-21T15:00:00,34.2,50.4,50.4,47.1
11-21T16:00:00,34.2,50.0,50.0,46.5
11-21T17:00:00,34.5,49.2,49.2,45.5
11-21T18:00:00,34.6,48.6,48.6,44.7
11-21T19:00:00,34.6,48.2,48.2,44.1
11-21T20:00:00,34.5,47.6,47.6,43.4
11-21T21:00:00,34.5,47.1,47.1,42.8
11-21T22:00:00,34.5,46.6,46.6,42.1
11-21T23:00:00,34.6,46.1,46.1,41.5
11-22T00:00:00,34.5,45.4,45.4,40.7
11-22T01:00:00,34.4,45.3,45.3,40.5
11-22T02:00:00,34.5,44.8,44.8,40.1
11-22T03:00:00,34.2,44.4,44.4,39.6
11-22T04:00:00,34.2,44.1,44.1,39.2
11-22T05:00:00,34.2,43.8,43.8,38.9
11-22T06:00:00,34.2,43.7,43.7,38.7
11-22T07:00:00,34.2,43.6,43.6,38.4
11-22T08:00:00,34.3,44.3,44.3,39.3
11-22T09:00:00,34.4,45.4,45.4,40.5
11-22T10:00:00,34.4,46.6,46.6,42.0
11-22T11:00:00,34.3,47.7,47.7,43.7
11-22T12:00:00,34.1,48.8,48.8,45.0
11-22T13:00:00,34.1,49.5,49.5,46.0
11-22T14:00:00,33.9,50.0,50.0,46.5
11-22T15:00:00,33.9,50.1,50.1,46.6
11-22T16:00:00,33.8,49.7,49.7,46.0
11-22T17:00:00,34.1,48.8,48.8,45.0
11-22T18:00:00,34.2,48.3,48.3,44.3
11-22T19:00:00,34.2,47.8,47.8,43.7
11-22T20:00:00,34.2,47.3,47.3,42.9
11-22T21:00:00,34.2,46.8,46.8,42.3
11-22T22:00:00,34.2,46.2,46.2,41.6
11-22T23:00:00,34.2,45.7,45.7,41.1
11-23T00:00:00,34.3,45.1,45.1,40.3
11-23T01:00:00,34.1,44.9,44.9,40.0
11-23T02:00:00,34.2,44.5,44.5,39.6
11-23T03:00:00,33.9,44.1,44.1,39.2
11-23T04:00:00,34.0,43.8,43.8,38.8
11-23T05:00:00,33.9,43.6,43.6,38.5
11-23T06:00:00,33.9,43.5,43.5,38.4
11-23T07:00:00,33.9,43.3,43.3,38.1
11-23T08:00:00,34.0,44.0,44.0,38.9
11-23T09:00:00,34.1,45.0,45.0,40.1
11-23T10:00:00,34.1,46.2,46.2,41.6
11-23T11:00:00,34.0,47.4,47.4,43.3
11-23T12:00:00,33.9,48.5,48.5,44.6
11-23T13:00:00,33.8,49.3,49.3,45.6
11-23T14:00:00,33.6,49.7,49.7,46.2
11-23T15:00:00,33.6,49.7,49.7,46.2
11-23T16:00:00,33.4,49.3,49.3,45.6
11-23T17:00:00,33.7,48.5,48.5,44.6
11-23T18:00:00,33.9,47.9,47.9,43.8
11-23T19:00:00,33.8,47.5,47.5,43.2
11-23T20:00:00,33.8,47.0,47.0,42.5
11-23T21:00:00,33.8,46.5,46.5,41.9
11-23T22:00:00,33.8,45.9,45.9,41.2
11-23T23:00:00,33.9,45.4,45.4,40.6
11-24T00:00:00,34.1,44.8,44.8,39.9
11-24T01:00:00,33.7,44.6,44.6,39.6
11-24T02:00:00,33.9,44.2,44.2,39.2
11-24T03:00:00,33.6,43.8,43.8,38.8
11-24T04:00:00,33.7,43.5,43.5,38.4
11-24T05:00:00,33.6,43.3,43.3,38.1
11-24T06:00:00,33.7,43.2,43.2,38.0
11-24T07:00:00,33.6,43.1,43.1,37.7
11-24T08:00:00,33.8,43.8,43.8,38.5
11-24T09:00:00,33.9,44.8,44.8,39.6
11-24T10:00:00,33.8,45.9,45.9,41.1
11-24T11:00:00,33.8,47.2,47.2,42.9
11-24T12:00:00,33.7,48.1,48.1,44.1
11-24T13:00:00,33.5,48.9,48.9,45.1
11-24T14:00:00,33.4,49.4,49.4,45.8
11-24T15:00:00,33.3,49.4,49.4,45.8
11-24T16:00:00,33.1,49.0,49.0,45.2
11-24T17:00:00,33.4,48.2,48.2,44.2
11-24T18:00:00,33.6,47.7,47.7,43.5
11-24T19:00:00,33.5,47.3,47.3,42.9
11-24T20:00:00,33.5,46.7,46.7,42.2
11-24T21:00:00,33.5,46.3,46.3,41.6
11-24T22:00:00,33.4,45.7,45.7,40.9
11-24T23:00:00,33.5,45.2,45.2,40.3
11-25T00:00:00,33.8,44.7,44.7,39.6
11-25T01:00:00,33.3,44.3,44.3,39.2
11-25T02:00:00,33.5,43.9,43.9,38.8
11-25T03:00:00,33.2,43.6,43.6,38.4
11-25T04:00:00,33.3,43.3,43.3,38.0
11-25T05:00:00,33.2,43.0,43.0,37.8
11-25T06:00:00,33.3,42.9,42.9,37.6
11-25T07:00:00,33.2,42.8,42.8,37.3
11-25T08:00:00,33.4,43.4,43.4,38.1
11-25T09:00:00,33.5,44.4,44.4,39.2
11-25T10:00:00,33.4,45.6,45.6,40.7
11-25T11:00:00,33.4,46.8,46.8,42.4
11-25T12:00:00,33.3,47.8,47.8,43.6
11-25T13:00:00,33.2,48.6,48.6,44.7
11-25T14:00:00,33.1,49.1,49.1,45.3
11-25T15:00:00,33.0,49.1,49.1,45.3
11-25T16:00:00,32.8,48.7,48.7,44.7
11-25T17:00:00,33.1,47.9,47.9,43.7
11-25T18:00:00,33.3,47.4,47.4,43.0
11-25T19:00:00,33.2,47.0,47.0,42.5
11-25T20:00:00,33.2,46.4,46.4,41.7
11-25T21:00:00,33.1,46.0,46.0,41.2
11-25T22:00:00,33.1,45.4,45.4,40.5
11-25T23:00:00,33.1,44.9,44.9,39.9
11-26T00:00:00,33.5,44.4,44.4,39.3
11-26T01:00:00,33.0,44.1,44.1,38.9
11-26T02:00:00,33.2,43.7,43.7,38.5
11-26T03:00:00,33.0,43.3,43.3,38.1
11-26T04:00:00,33.1,43.0,43.0,37.7
11-26T05:00:00,33.0,42.8,42.8,37.5
11-26T06:00:00,33.1,42.7,42.7,37.4
11-26T07:00:00,33.0,42.6,42.6,37.0
11-26T08:00:00,33.1,43.2,43.2,37.8
11-26T09:00:00,33.3,44.2,44.2,38.9
11-26T10:00:00,33.2,45.4,45.4,40.4
11-26T11:00:00,33.1,46.6,46.6,42.1
11-26T12:00:00,33.1,47.6,47.6,43.3
11-26T13:00:00,33.0,48.4,48.4,44.3
11-26T14:00:00,32.9,48.9,48.9,45.0
11-26T15:00:00,32.7,48.9,48.9,45.0
11-26T16:00:00,32.6,48.5,48.5,44.4
11-26T17:00:00,32.9,47.7,47.7,43.4
11-26T18:00:00,33.0,47.2,47.2,42.7
11-26T19:00:00,32.8,46.8,46.8,42.1
11-26T20:00:00,32.9,46.2,46.2,41.4
11-26T21:00:00,32.8,45.7,45.7,40.9
11-26T22:00:00,32.8,45.2,45.2,40.2
11-26T23:00:00,32.8,44.7,44.7,39.6
11-27T00:00:00,33.1,44.2,44.2,39.0
11-27T01:00:00,32.8,43.9,43.9,38.7
11-27T02:00:00,32.9,43.5,43.5,38.2
11-27T03:00:00,32.7,43.1,43.1,37.8
11-27T04:00:00,32.8,42.8,42.8,37.4
11-27T05:00:00,32.7,42.5,42.5,37.2
11-27T06:00:00,32.8,42.4,42.4,37.0
11-27T07:00:00,32.7,42.4,42.4,36.7
11-27T08:00:00,32.8,42.9,42.9,37.4
11-27T09:00:00,32.9,43.9,43.9,38.5
11-27T10:00:00,32.9,45.1,45.1,40.0
11-27T11:00:00,32.8,46.3,46.3,41.6
11-27T12:00:00,32.7,47.3,47.3,42.8
11-27T13:00:00,32.6,48.0,48.0,43.8
11-27T14:00:00,32.5,48.6,48.6,44.5
11-27T15:00:00,32.3,48.6,48.6,44.5
11-27T16:00:00,32.2,48.2,48.2,44.0
11-27T17:00:00,32.4,47.4,47.4,42.9
11-27T18:00:00,32.5,46.8,46.8,42.1
11-27T19:00:00,32.3,46.4,46.4,41.6
11-27T20:00:00,32.4,45.8,45.8,40.9
11-27T21:00:00,32.4,45.4,45.4,40.4
11-27T22:00:00,32.4,44.8,44.8,39.7
11-27T23:00:00,32.4,44.3,44.3,39.2
11-28T00:00:00,32.7,43.8,43.8,38.5
11-28T01:00:00,32.3,43.5,43.5,38.2
11-28T02:00:00,32.3,43.1,43.1,37.7
11-28T03:00:00,32.2,42.7,42.7,37.2
11-28T04:00:00,32.2,42.4,42.4,36.9
11-28T05:00:00,32.1,42.1,42.1,36.6
11-28T06:00:00,32.2,42.0,42.0,36.5
11-28T07:00:00,32.1,42.0,42.0,36.2
11-28T08:00:00,32.2,42.5,42.5,36.8
11-28T09:00:00,32.3,43.4,43.4,37.8
11-28T10:00:00,32.3,44.5,44.5,39.3
11-28T11:00:00,32.2,45.8,45.8,40.9
11-28T12:00:00,32.2,46.7,46.7,42.0
11-28T13:00:00,32.1,47.5,47.5,43.1
11-28T14:00:00,31.9,48.0,48.0,43.7
11-28T15:00:00,31.8,48.0,48.0,43.7
11-28T16:00:00,31.7,47.6,47.6,43.1
11-28T17:00:00,31.8,46.7,46.7,42.1
11-28T18:00:00,32.0,46.2,46.2,41.4
11-28T19:00:00,31.8,45.8,45.8,40.8
11-28T20:00:00,31.9,45.3,45.3,40.1
11-28T21:00:00,31.9,44.9,44.9,39.7
11-28T22:00:00,31.9,44.3,44.3,39.0
11-28T23:00:00,31.9,43.8,43.8,38.5
11-29T00:00:00,32.4,43.4,43.4,38.0
11-29T01:00:00,31.9,43.1,43.1,37.6
11-29T02:00:00,32.0,42.7,42.7,37.1
11-29T03:00:00,31.9,42.3,42.3,36.7
11-29T04:00:00,31.9,42.0,42.0,36.4
11-29T05:00:00,31.8,41.8,41.8,36.1
11-29T06:00:00,31.9,41.7,41.7,36.0
11-29T07:00:00,31.7,41.6,41.6,35.7
11-29T08:00:00,31.9,42.1,42.1,36.4
11-29T09:00:00,32.0,43.0,43.0,37.3
11-29T10:00:00,31.9,44.2,44.2,38.7
11-29T11:00:00,31.8,45.4,45.4,40.3
11-29T12:00:00,31.8,46.3,46.3,41.4
11-29T13:00:00,31.7,47.1,47.1,42.4
11-29T14:00:00,31.6,47.6,47.6,43.1
11-29T15:00:00,31.6,47.6,47.6,43.1
11-29T16:00:00,31.4,47.2,47.2,42.5
11-29T17:00:00,31.5,46.4,46.4,41.6
11-29T18:00:00,31.6,45.9,45.9,40.9
11-29T19:00:00,31.4,45.5,45.5,40.3
11-29T20:00:00,31.5,45.0,45.0,39.7
11-29T21:00:00,31.4,44.6,44.6,39.2
11-29T22:00:00,31.5,44.0,44.0,38.7
11-29T23:00:00,31.5,43.6,43.6,38.1
11-30T00:00:00,32.1,43.2,43.2,37.7
11-30T01:00:00,31.5,42.8,42.8,37.2
11-30T02:00:00,31.6,42.4,42.4,36.8
11-30T03:00:00,31.4,42.0,42.0,36.4
11-30T04:00:00,31.5,41.8,41.8,36.0
11-30T05:00:00,31.2,41.5,41.5,35.7
11-30T06:00:00,31.3,41.4,41.4,35.6
11-30T07:00:00,31.2,41.3,41.3,35.3
11-30T08:00:00,31.3,41.8,41.8,35.9
11-30T09:00:00,31.4,42.6,42.6,36.8
11-30T10:00:00,31.3,43.8,43.8,38.2
11-30T11:00:00,31.3,45.0,45.0,39.7
11-30T12:00:00,31.2,45.9,45.9,40.8
11-30T13:00:00,31.2,46.7,46.7,41.8
11-30T14:00:00,31.0,47.2,47.2,42.5
11-30T15:00:00,31.0,47.2,47.2,42.5
11-30T16:00:00,30.9,46.7,46.7,41.9
11-30T17:00:00,30.9,46.0,46.0,41.0
11-30T18:00:00,30.9,45.5,45.5,40.4
11-30T19:00:00,30.8,45.1,45.1,39.7
11-30T20:00:00,30.8,44.5,44.5,39.0
11-30T21:00:00,30.7,44.1,44.1,38.6
11-30T22:00:00,30.8,43.6,43.6,38.1
11-30T23:00:00,30.8,43.1,43.1,37.5
12-01T00:00:00,31.5,42.9,42.9,37.2
12-01T01:00:00,30.8,42.4,42.4,36.7
12-01T02:00:00,30.9,42.1,42.1,36.3
12-01T03:00:00,30.8,41.7,41.7,35.9
12-01T04:00:00,30.8,41.4,41.4,35.4
12-01T05:00:00,30.6,41.1,41.1,35.2
12-01T06:00:00,30.7,41.0,41.0,35.1
12-01T07:00:00,30.6,41.0,41.0,34.8
12-01T08:00:00,30.7,41.4,41.4,35.4
12-01T09:00:00,30.8,42.2,42.2,36.2
12-01T10:00:00,30.7,43.3,43.3,37.7
12-01T11:00:00,30.6,44.5,44.5,39.0
12-01T12:00:00,30.6,45.5,45.5,40.2
12-01T13:00:00,30.5,46.3,46.3,41.2
12-01T14:00:00,30.4,46.7,46.7,41.8
12-01T15:00:00,30.3,46.7,46.7,41.9
12-01T16:00:00,30.2,46.2,46.2,41.3
12-01T17:00:00,30.2,45.5,45.5,40.4
12-01T18:00:00,30.2,45.0,45.0,39.7
12-01T19:00:00,30.2,44.6,44.6,39.1
12-01T20:00:00,30.2,44.1,44.1,38.5
12-01T21:00:00,30.1,43.7,43.7,38.0
12-01T22:00:00,30.1,43.2,43.2,37.5
12-01T23:00:00,30.1,42.7,42.7,37.0
12-02T00:00:00,30.9,42.5,42.5,36.6
12-02T01:00:00,30.2,41.9,41.9,36.0
12-02T02:00:00,30.3,41.6,41.6,35.6
12-02T03:00:00,30.1,41.1,41.1,35.2
12-02T04:00:00,30.2,40.8,40.8,34.7
12-02T05:00:00,30.0,40.6,40.6,34.4
12-02T06:00:00,30.1,40.5,40.5,34.4
12-02T07:00:00,30.0,40.4,40.4,34.0
12-02T08:00:00,30.1,40.8,40.8,34.6
12-02T09:00:00,30.2,41.7,41.7,35.5
12-02T10:00:00,30.1,42.8,42.8,36.9
12-02T11:00:00,30.1,44.0,44.0,38.3
12-02T12:00:00,30.1,44.9,44.9,39.5
12-02T13:00:00,30.1,45.7,45.7,40.5
12-02T14:00:00,29.9,46.1,46.1,41.1
12-02T15:00:00,29.9,46.2,46.2,41.2
12-02T16:00:00,29.8,45.7,45.7,40.6
12-02T17:00:00,29.8,45.0,45.0,39.7
12-02T18:00:00,29.8,44.5,44.5,39.1
12-02T19:00:00,29.8,44.1,44.1,38.5
12-02T20:00:00,29.9,43.7,43.7,38.0
12-02T21:00:00,29.8,43.3,43.3,37.6
12-02T22:00:00,29.8,42.8,42.8,37.1
12-02T23:00:00,30.0,42.4,42.4,36.6
12-03T00:00:00,30.6,42.2,42.2,36.3
12-03T01:00:00,30.0,41.6,41.6,35.7
12-03T02:00:00,30.1,41.3,41.3,35.3
12-03T03:00:00,30.0,40.8,40.8,34.8
12-03T04:00:00,30.0,40.6,40.6,34.4
12-03T05:00:00,29.8,40.3,40.3,34.2
12-03T06:00:00,29.9,40.2,40.2,34.1
12-03T07:00:00,29.8,40.2,40.2,33.8
12-03T08:00:00,29.9,40.6,40.6,34.4
12-03T09:00:00,30.0,41.4,41.4,35.2
12-03T10:00:00,30.0,42.6,42.6,36.7
12-03T11:00:00,29.9,43.8,43.8,38.1
12-03T12:00:00,29.9,44.7,44.7,39.2
12-03T13:00:00,29.9,45.5,45.5,40.3
12-03T14:00:00,29.8,45.9,45.9,40.7
12-03T15:00:00,29.8,46.0,46.0,40.9
12-03T16:00:00,29.7,45.5,45.5,40.3
12-03T17:00:00,29.6,44.8,44.8,39.4
12-03T18:00:00,29.7,44.3,44.3,38.8
12-03T19:00:00,29.7,43.9,43.9,38.3
12-03T20:00:00,29.8,43.5,43.5,37.7
12-03T21:00:00,29.7,43.1,43.1,37.3
12-03T22:00:00,29.7,42.6,42.6,36.7
12-03T23:00:00,29.8,42.2,42.2,36.2
12-04T00:00:00,30.5,41.9,41.9,35.9
12-04T01:00:00,29.7,41.4,41.4,35.3
12-04T02:00:00,29.8,41.1,41.1,34.9
12-04T03:00:00,29.7,40.6,40.6,34.5
12-04T04:00:00,29.7,40.4,40.4,34.0
12-04T05:00:00,29.4,40.1,40.1,33.8
12-04T06:00:00,29.5,40.0,40.0,33.7
12-04T07:00:00,29.4,40.0,40.0,33.4
12-04T08:00:00,29.4,40.3,40.3,33.9
12-04T09:00:00,29.5,41.0,41.0,34.6
12-04T10:00:00,29.4,42.1,42.1,36.0
12-04T11:00:00,29.4,43.3,43.3,37.3
12-04T12:00:00,29.4,44.1,44.1,38.4
12-04T13:00:00,29.4,44.9,44.9,39.5
12-04T14:00:00,29.2,45.3,45.3,39.8
12-04T15:00:00,29.3,45.4,45.4,40.0
12-04T16:00:00,29.2,44.9,44.9,39.4
12-04T17:00:00,29.1,44.2,44.2,38.5
12-04T18:00:00,29.2,43.7,43.7,38.0
12-04T19:00:00,29.2,43.4,43.4,37.4
12-04T20:00:00,29.3,42.9,42.9,36.8
12-04T21:00:00,29.2,42.5,42.5,36.4
12-04T22:00:00,29.2,42.0,42.0,35.9
12-04T23:00:00,29.2,41.6,41.6,35.4
12-05T00:00:00,30.0,41.4,41.4,35.1
12-05T01:00:00,29.3,40.9,40.9,34.5
12-05T02:00:00,29.3,40.6,40.6,34.2
12-05T03:00:00,29.3,40.1,40.1,33.8
12-05T04:00:00,29.3,39.9,39.9,33.4
12-05T05:00:00,29.0,39.7,39.7,33.2
12-05T06:00:00,29.1,39.5,39.5,33.1
12-05T07:00:00,29.0,39.5,39.5,32.9
12-05T08:00:00,29.1,39.8,39.8,33.3
12-05T09:00:00,29.2,40.6,40.6,34.0
12-05T10:00:00,29.1,41.6,41.6,35.2
12-05T11:00:00,29.0,42.7,42.7,36.5
12-05T12:00:00,28.9,43.6,43.6,37.6
12-05T13:00:00,29.0,44.4,44.4,38.6
12-05T14:00:00,28.8,44.7,44.7,39.1
12-05T15:00:00,28.8,44.8,44.8,39.3
12-05T16:00:00,28.8,44.4,44.4,38.7
12-05T17:00:00,28.6,43.7,43.7,37.8
12-05T18:00:00,28.6,43.2,43.2,37.3
12-05T19:00:00,28.6,42.9,42.9,36.7
12-05T20:00:00,28.7,42.4,42.4,36.2
12-05T21:00:00,28.6,42.0,42.0,35.8
12-05T22:00:00,28.6,41.5,41.5,35.3
12-05T23:00:00,28.6,41.1,41.1,34.7
12-06T00:00:00,29.4,40.9,40.9,34.4
12-06T01:00:00,28.7,40.3,40.3,33.8
12-06T02:00:00,28.7,40.0,40.0,33.4
12-06T03:00:00,28.7,39.6,39.6,33.1
12-06T04:00:00,28.6,39.3,39.3,32.7
12-06T05:00:00,28.4,39.1,39.1,32.4
12-06T06:00:00,28.5,38.9,38.9,32.2
12-06T07:00:00,28.3,38.9,38.9,32.1
12-06T08:00:00,28.3,39.2,39.2,32.4
12-06T09:00:00,28.4,39.9,39.9,33.1
12-06T10:00:00,28.3,41.0,41.0,34.3
12-06T11:00:00,28.3,42.0,42.0,35.6
12-06T12:00:00,28.2,42.8,42.8,36.6
12-06T13:00:00,28.3,43.7,43.7,37.7
12-06T14:00:00,28.2,44.1,44.1,38.1
12-06T15:00:00,28.2,44.2,44.2,38.4
12-06T16:00:00,28.2,43.7,43.7,37.9
12-06T17:00:00,28.0,43.1,43.1,37.0
12-06T18:00:00,28.0,42.6,42.6,36.5
12-06T19:00:00,28.0,42.2,42.2,35.9
12-06T20:00:00,28.1,41.8,41.8,35.4
12-06T21:00:00,28.0,41.4,41.4,35.0
12-06T22:00:00,28.0,40.9,40.9,34.5
12-06T23:00:00,28.1,40.5,40.5,33.9
12-07T00:00:00,28.9,40.3,40.3,33.7
12-07T01:00:00,28.2,39.7,39.7,33.0
12-07T02:00:00,28.2,39.4,39.4,32.7
12-07T03:00:00,28.2,39.0,39.0,32.3
12-07T04:00:00,28.2,38.8,38.8,32.0
12-07T05:00:00,28.0,38.5,38.5,31.7
12-07T06:00:00,28.0,38.4,38.4,31.5
12-07T07:00:00,27.9,38.4,38.4,31.4
12-07T08:00:00,27.9,38.7,38.7,31.7
12-07T09:00:00,28.1,39.4,39.4,32.4
12-07T10:00:00,27.9,40.4,40.4,33.6
12-07T11:00:00,27.9,41.5,41.5,34.9
12-07T12:00:00,27.9,42.3,42.3,35.9
12-07T13:00:00,27.9,43.2,43.2,36.9
12-07T14:00:00,27.9,43.5,43.5,37.4
12-07T15:00:00,27.8,43.7,43.7,37.8
12-07T16:00:00,27.9,43.2,43.2,37.3
12-07T17:00:00,27.7,42.6,42.6,36.4
12-07T18:00:00,27.7,42.1,42.1,35.8
12-07T19:00:00,27.7,41.7,41.7,35.2
12-07T20:00:00,27.7,41.3,41.3,34.7
12-07T21:00:00,27.7,40.9,40.9,34.4
12-07T22:00:00,27.7,40.5,40.5,33.9
12-07T23:00:00,27.7,40.0,40.0,33.3
12-08T00:00:00,28.6,40.0,40.0,33.3
12-08T01:00:00,27.8,39.3,39.3,32.5
12-08T02:00:00,27.8,39.0,39.0,32.1
12-08T03:00:00,27.8,38.6,38.6,31.7
12-08T04:00:00,27.7,38.4,38.4,31.4
12-08T05:00:00,27.6,38.1,38.1,31.1
12-08T06:00:00,27.6,38.0,38.0,30.9
12-08T07:00:00,27.5,37.9,37.9,30.8
12-08T08:00:00,27.5,38.2,38.2,31.1
12-08T09:00:00,27.6,38.9,38.9,31.8
12-08T10:00:00,27.5,39.9,39.9,33.0
12-08T11:00:00,27.5,41.0,41.0,34.2
12-08T12:00:00,27.5,41.8,41.8,35.2
12-08T13:00:00,27.6,42.7,42.7,36.3
12-08T14:00:00,27.6,43.1,43.1,36.8
12-08T15:00:00,27.6,43.2,43.2,37.2
12-08T16:00:00,27.6,42.8,42.8,36.7
12-08T17:00:00,27.4,42.2,42.2,35.9
12-08T18:00:00,27.4,41.8,41.8,35.3
12-08T19:00:00,27.4,41.3,41.3,34.7
12-08T20:00:00,27.6,40.9,40.9,34.3
12-08T21:00:00,27.5,40.5,40.5,33.9
12-08T22:00:00,27.5,40.1,40.1,33.4
12-08T23:00:00,27.6,39.7,39.7,32.9
12-09T00:00:00,28.6,39.8,39.8,33.0
12-09T01:00:00,27.7,39.0,39.0,32.1
12-09T02:00:00,27.6,38.7,38.7,31.7
12-09T03:00:00,27.5,38.3,38.3,31.3
12-09T04:00:00,27.4,38.0,38.0,31.0
12-09T05:00:00,27.3,37.8,37.8,30.7
12-09T06:00:00,27.3,37.6,37.6,30.5
12-09T07:00:00,27.2,37.6,37.6,30.4
12-09T08:00:00,27.3,37.9,37.9,30.7
12-09T09:00:00,27.3,38.6,38.6,31.4
12-09T10:00:00,27.2,39.6,39.6,32.5
12-09T11:00:00,27.2,40.6,40.6,33.7
12-09T12:00:00,27.2,41.4,41.4,34.7
12-09T13:00:00,27.3,42.3,42.3,35.8
12-09T14:00:00,27.2,42.7,42.7,36.2
12-09T15:00:00,27.2,42.9,42.9,36.7
12-09T16:00:00,27.3,42.5,42.5,36.2
12-09T17:00:00,27.1,41.9,41.9,35.5
12-09T18:00:00,27.1,41.4,41.4,34.9
12-09T19:00:00,27.2,41.0,41.0,34.3
12-09T20:00:00,27.3,40.6,40.6,33.8
12-09T21:00:00,27.3,40.2,40.2,33.4
12-09T22:00:00,27.3,39.8,39.8,33.0
12-09T23:00:00,27.4,39.4,39.4,32.5
12-10T00:00:00,28.4,39.6,39.6,32.7
12-10T01:00:00,27.5,38.7,38.7,31.7
12-10T02:00:00,27.4,38.4,38.4,31.3
12-10T03:00:00,27.4,38.0,38.0,31.0
12-10T04:00:00,27.3,37.8,37.8,30.6
12-10T05:00:00,27.1,37.5,37.5,30.3
12-10T06:00:00,27.1,37.4,37.4,30.1
12-10T07:00:00,27.1,37.4,37.4,30.1
12-10T08:00:00,27.1,37.6,37.6,30.3
12-10T09:00:00,27.2,38.3,38.3,31.0
12-10T10:00:00,27.1,39.3,39.3,32.2
12-10T11:00:00,27.2,40.3,40.3,33.3
12-10T12:00:00,27.2,41.2,41.2,34.4
12-10T13:00:00,27.3,42.0,42.0,35.5
12-10T14:00:00,27.2,42.5,42.5,36.0
12-10T15:00:00,27.2,42.7,42.7,36.4
12-10T16:00:00,27.2,42.3,42.3,36.0
12-10T17:00:00,27.1,41.6,41.6,35.2
12-10T18:00:00,27.0,41.2,41.2,34.6
12-10T19:00:00,27.0,40.7,40.7,34.0
12-10T20:00:00,27.2,40.3,40.3,33.5
12-10T21:00:00,27.1,39.9,39.9,33.0
12-10T22:00:00,27.1,39.5,39.5,32.6
12-10T23:00:00,27.2,39.1,39.1,32.1
12-11T00:00:00,28.2,39.3,39.3,32.3
12-11T01:00:00,27.2,38.4,38.4,31.3
12-11T02:00:00,27.1,38.1,38.1,30.9
12-11T03:00:00,27.1,37.7,37.7,30.6
12-11T04:00:00,27.0,37.5,37.5,30.3
12-11T05:00:00,26.8,37.2,37.2,29.9
12-11T06:00:00,26.8,37.1,37.1,29.7
12-11T07:00:00,26.8,37.0,37.0,29.7
12-11T08:00:00,26.8,37.2,37.2,29.8
12-11T09:00:00,26.9,37.9,37.9,30.5
12-11T10:00:00,26.8,38.9,38.9,31.6
12-11T11:00:00,26.9,39.9,39.9,32.8
12-11T12:00:00,26.9,40.7,40.7,33.9
12-11T13:00:00,27.0,41.6,41.6,35.0
12-11T14:00:00,26.9,42.0,42.0,35.4
12-11T15:00:00,26.9,42.2,42.2,35.8
12-11T16:00:00,26.9,41.8,41.8,35.4
12-11T17:00:00,26.8,41.2,41.2,34.7
12-11T18:00:00,26.7,40.8,40.8,34.1
12-11T19:00:00,26.7,40.3,40.3,33.5
12-11T20:00:00,26.8,39.9,39.9,32.9
12-11T21:00:00,26.7,39.5,39.5,32.5
12-11T22:00:00,26.6,39.1,39.1,32.1
12-11T23:00:00,26.7,38.7,38.7,31.6
12-12T00:00:00,27.7,38.8,38.8,31.7
12-12T01:00:00,26.7,38.0,38.0,30.7
12-12T02:00:00,26.7,37.7,37.7,30.4
12-12T03:00:00,26.6,37.3,37.3,30.1
12-12T04:00:00,26.5,37.1,37.1,29.8
12-12T05:00:00,26.3,36.8,36.8,29.4
12-12T06:00:00,26.3,36.7,36.7,29.2
12-12T07:00:00,26.4,36.7,36.7,29.2
12-12T08:00:00,26.4,36.8,36.8,29.3
12-12T09:00:00,26.4,37.5,37.5,30.0
12-12T10:00:00,26.4,38.5,38.5,31.1
12-12T11:00:00,26.5,39.5,39.5,32.3
12-12T12:00:00,26.6,40.3,40.3,33.4
12-12T13:00:00,26.7,41.1,41.1,34.4
12-12T14:00:00,26.7,41.5,41.5,34.8
12-12T15:00:00,26.6,41.7,41.7,35.3
12-12T16:00:00,26.7,41.4,41.4,34.9
12-12T17:00:00,26.7,40.8,40.8,34.2
12-12T18:00:00,26.5,40.4,40.4,33.6
12-12T19:00:00,26.5,39.9,39.9,33.0
12-12T20:00:00,26.5,39.5,39.5,32.4
12-12T21:00:00,26.4,39.1,39.1,32.0
12-12T22:00:00,26.4,38.7,38.7,31.5
12-12T23:00:00,26.4,38.3,38.3,31.0
12-13T00:00:00,27.3,38.4,38.4,31.1
12-13T01:00:00,26.5,37.6,37.6,30.2
12-13T02:00:00,26.5,37.3,37.3,29.8
12-13T03:00:00,26.4,36.9,36.9,29.5
12-13T04:00:00,26.3,36.6,36.6,29.2
12-13T05:00:00,26.1,36.4,36.4,28.8
12-13T06:00:00,26.1,36.3,36.3,28.6
12-13T07:00:00,26.1,36.3,36.3,28.7
12-13T08:00:00,26.1,36.4,36.4,28.8
12-13T09:00:00,26.1,37.1,37.1,29.4
12-13T10:00:00,26.1,38.1,38.1,30.5
12-13T11:00:00,26.2,39.1,39.1,31.8
12-13T12:00:00,26.2,40.0,40.0,32.9
12-13T13:00:00,26.4,40.8,40.8,33.9
12-13T14:00:00,26.3,41.3,41.3,34.5
12-13T15:00:00,26.2,41.5,41.5,34.9
12-13T16:00:00,26.3,41.1,41.1,34.5
12-13T17:00:00,26.2,40.6,40.6,33.8
12-13T18:00:00,26.2,40.1,40.1,33.2
12-13T19:00:00,26.1,39.7,39.7,32.6
12-13T20:00:00,26.1,39.2,39.2,32.0
